symbol_id	symbols
653	@OH10
654	@OH11
655	@OH12
656	@OH13
657	@OH14
658	@OH15
659	@OH16
660	@OH17
661	@OH18
662	@OH19
664	@OH20
665	@OH21
666	@OH22
667	@OH23
668	@OH24
669	@OH25
670	@OH26
671	@OH27
672	@OH28
673	@OH29
675	@OH30
686	@TB10
687	@TB11
688	@TB12
689	@TB13
690	@TB14
691	@TB15
692	@TB16
693	@TB17
694	@TB18
695	@TB19
697	@TB20
